SZG;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
Filial;N.Cilindro;Propriedade;Cod. Proprie;Loja Proprie;Nome Proprie;Capacidade;Dt.Fabric;Dt.Validade;Cod. Barras;Cil. Cond.;Dt.Cond.Cil.;Peso Cilindr;Org Inspetor;Bloqueado?;Fabricante;Filial Propr;Revisado?;N.Pinado Cil;N.Usado Cli.;Cod.Produto;Desc.Produto;Cod.Prod.BP3;Desc.Prod.P3;Status;Tp Embalagem;Cod.Memo 1;Dt.Inc.Cad.
1;10744;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/02/2010;01/02/2020;10744B0900010210;Nao;  /  /  ;739;SBI;Não;CBC    ;;Sim;10744;10744;MI0060113;CILINDRO CAP. 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;10747;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/02/2010;31/03/2020;10747B090001022010;Nao;  /  /  ;732;SBI;Não;CBC    ;;Sim;10747;10747;MI0060113;;;;Em Uso      ;Cilindro;;  /  /  
1;10748;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/02/2010;31/03/2020;10748B0900010210;Nao;  /  /  ;749;SBI;Não;CBC    ;;Sim;10748;10748;MI0060113;CILINDRO CAP. 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;1075;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/07/2016;01/07/2021;1075B006801072016;Nao;  /  /  ;62,8;SBI;Não;MAT SA ;;Sim;EIU1075;EIU1075;MI0060120;;;;Em Uso      ;Cilindro;;  /  /  
1;10751;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/02/2010;18/11/2019;10751B0900010210;Nao;  /  /  ;732;SBI;Não;CBC    ;;Sim;10751;10751;MI0060113;;;;Em Uso      ;Cilindro;;  /  /  
1;10752;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/03/2010;28/04/2020;10752B090001032010;Nao;  /  /  ;733;SBI;Não;CBC    ;;Sim;10752;10752;MI0060113;;;;Em Uso      ;Cilindro;;  /  /  
1;10756;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/02/2010;01/02/2020;10756B0900010210;Nao;  /  /  ;737;SBI;Não;CBC    ;;Sim;10756;10756;MI0060113;;;;Em Uso      ;Cilindro;;  /  /  
1;1076;Cliente;1810;1;SERVICO AUTONOMO AGUA E ESGOTO - QUIXERAMOBIM;68;01/11/2017;01/11/2022;1076C006801112017;Nao;  /  /  ;64,1;SBI;Não;MAT SA ;;Sim;BCH1076;BCH1076;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;10766;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;900;01/12/2009;11/03/2020;10766C0900011209;Nao;  /  /  ;744;SBI;Não;CBC    ;;Sim;10766;10766;MT0000026;;;;Em Uso      ;Cilindro;;  /  /  
1;10767;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/12/2009;16/03/2020;10767B0900011209;Nao;  /  /  ;743;SBI;Não;CBC    ;;;10767;10767;MI0060113;;;;Em Uso      ;Cilindro;;  /  /  
1;1077;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/06/2016;01/06/2021;1077B006801062016;Nao;  /  /  ;62;SBI;Não;MAT SA ;;Sim;EIU1077;EIU1077;MI0060120;CILINDRO CAPACIDADE 68 / KG;;;Em Uso      ;Cilindro;;  /  /  
1;1078;Cliente;1827;1;COMPANHIA DE AGUAS E ESGOTOS DO RIO GRANDE DO NORTE;50;01/06/2017;01/06/2022;1078C0050010617;Nao;  /  /  ;52,3;SBI;Não;MAT SA ;;Sim;1078;1078;MT0000024;;;;Em Uso      ;Cilindro;;  /  /  
1;10780;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/02/2010;10/12/2019;10780B0900010210;Nao;  /  /  ;738;SBI;Não;CBC    ;;;10780;10780;MI0060113;;;;Em Uso      ;Cilindro;;  /  /  
1;10781;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/03/2010;15/03/2020;10781B0900010310;Nao;  /  /  ;738;SBI;Não;CBC    ;;;10781;10781;MI0060113;;;;Em Uso      ;Cilindro;;  /  /  
1;10789;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/06/2018;01/06/2023;10789B0900010618;Nao;  /  /  ;734;SBI;Não;CBC    ;;Sim;10789;10789;MI0060113;CILINDRO CAP. 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;1079;Cliente;1810;1;SERVICO AUTONOMO AGUA E ESGOTO - QUIXERAMOBIM;68;01/11/2017;01/11/2022;1079C006801112017;Nao;  /  /  ;64,2;SBI;Não;MAT SA ;;Sim;BCH1079;BCH1079;MT0000025;CILINDRO CAPACIDADE 68 KGS;EM0060013;CILINDRO CAPACIDADE 68 KGS;Em Uso      ;Cilindro;;  /  /  
1;1079;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/08/2016;01/08/2021;1079B006801082016;Nao;  /  /  ;61,9;SBI;Não;MAT SA ;;Sim;EIU1079;EIU1079;MI0060120;;;;Em Uso      ;Cilindro;;  /  /  
1;10791;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/03/2001;28/04/2020;10791B0900010301;Nao;  /  /  ;734;SBI;Não;CBC    ;;;10791;10791;MI0060113;;;;Em Uso      ;Cilindro;;  /  /  
1;10792;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/03/2010;31/03/2020;10792B0900010310;Nao;  /  /  ;735;SBI;Não;GBC    ;;Sim;10792;10792;MI0060113;CILINDRO CAP. 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;1080;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/07/2016;01/07/2021;1080B006801072016;Nao;  /  /  ;61,9;SBI;Não;MAT SA ;;Sim;EIU1080;EIU1080;MI0060120;;;;Em Uso      ;Cilindro;;  /  /  
1;10803;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/03/2015;01/03/2020;10803B0900010315;Nao;  /  /  ;736;SBI;Não;CBC    ;;Sim;10803;10803;MI0060113;;;;Em Uso      ;Cilindro;;  /  /  
1;10806;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/02/2010;31/03/2020;10806B090001022010;Nao;  /  /  ;736;SBI;Não;CBC    ;;Sim;10806;10806;MI0060113;;;;Em Uso      ;Cilindro;;  /  /  
1;10807;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;16/03/2015;16/03/2020;10807B090016032015;Nao;  /  /  ;733;SBI;Não;CBC    ;;Sim;10807;10807;MI0060113;CILINDRO CAP. 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;10812;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/12/2009;06/01/2020;10812B0900011209;Nao;  /  /  ;751;SBI;Não;CBC    ;;Sim;10812;10812;MI0060113;;;;Em Uso      ;Cilindro;;  /  /  
1;10814;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/11/2012;09/08/2021;10814B0900011112;Nao;  /  /  ;732;SBI;Não;CBC    ;;;10814;10814;MI0060113;;;;Em Uso      ;Cilindro;;  /  /  
1;10817;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/03/2010;24/04/2019;10817B0900010310;Nao;  /  /  ;734;SBI;Não;CBC    ;;Sim;10817;10817;MI0060113;CILINDRO CAP. 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;1081778;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/05/2015;01/05/2020;1081778B0068010515;Nao;  /  /  ;73,2;SBI;Não;CILBRAS;;;1081778;1081778;MI0060120;;;;Em Uso      ;Cilindro;;  /  /  
1;1082;Cliente;1810;1;SERVICO AUTONOMO AGUA E ESGOTO - QUIXERAMOBIM;68;01/07/2018;01/07/2023;1082C006801072018;Nao;  /  /  ;63,4;SBI;Não;MAT SA ;;Sim;BCH1082;BCH1082;EM0060013;CILINDRO CAPACIDADE 68 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;1082;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/05/2016;01/05/2021;1082B006801052016;Nao;  /  /  ;61,9;SBI;Não;MAT SA ;;Sim;EIU1082;EIU1082;MI0060120;;;;Em Uso      ;Cilindro;;  /  /  
1;10820;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/12/2014;01/12/2019;10820B0900011214;Nao;  /  /  ;741;SBI;Não;CBC    ;;Sim;10820;10820;MI0060113;CILINDRO CAP. 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;10823;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/12/2009;06/01/2020;10823B090001122009;Nao;  /  /  ;736;SBI;Não;CBC    ;;Sim;10823;10823;MI0060113;;;;Em Uso      ;Cilindro;;  /  /  
1;10829;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;15/01/2015;15/01/2020;10829B090015012015;Nao;  /  /  ;738;SBI;Não;CBC    ;;Sim;10829;10829;MI0060113;CILINDRO CAP. 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;10839;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/02/2010;08/01/2021;10839B090001022010;Nao;  /  /  ;740;SBI;Não;CBC    ;;Sim;10839;10839;MI0060113;;;;Em Uso      ;Cilindro;;  /  /  
1;1084;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/09/2016;01/09/2021;1084B006801092016;Nao;  /  /  ;63,2;SBI;Não;MAT SA ;;Sim;EIU1084;EIU1084;MI0060120;;;;Em Uso      ;Cilindro;;  /  /  
1;10840;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/02/2010;01/04/2020;10840B0900010210;Nao;  /  /  ;741;SBI;Não;CBC    ;;;10840;10840;MI0060113;;;;Em Uso      ;Cilindro;;  /  /  
1;10846;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/01/2010;01/01/2020;10846B0900010110;Nao;  /  /  ;745;SBI;Não;CBC    ;;Sim;10846;10846;MI0060113;CILINDRO CAP. 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;10848;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/03/2010;01/04/2020;10848B090001032010;Nao;  /  /  ;737;SBI;Não;CBC    ;;Sim;10848;10848;MI0060113;;;;Em Uso      ;Cilindro;;  /  /  
1;10849;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;20/06/2015;20/06/2020;10849B090020062015;Nao;  /  /  ;736;SBI;Não;CBC    ;;Sim;10849;10849;MI0060113;CILINDRO CAP. 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;1085;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/05/2016;01/05/2021;1085B006801052016;Nao;  /  /  ;61,5;SBI;Não;MAT SA ;;Sim;EIU1058;EIU1058;MI0060120;;;;Em Uso      ;Cilindro;;  /  /  
1;10851;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;20/05/2015;20/05/2020;10851B0900200515;Nao;  /  /  ;735;SBI;Não;CBC    ;;Sim;10851;10851;MI0060113;CILINDRO CAP. 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;10852;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;15/06/2015;15/06/2020;10852B0900150615;Nao;  /  /  ;738;SBI;Não;CBC    ;;Sim;10852;10852;MI0060113;CILINDRO CAP. 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;10853;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/02/2010;28/04/2020;10853B0900010210;Nao;  /  /  ;743;SBI;Não;GBC    ;;Sim;10853;10853;MI0060113;CILINDRO CAP. 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;10857;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/03/2010;16/03/2020;10857B090001032010;Nao;  /  /  ;743;SBI;Não;CBC    ;;Sim;10857;10857;MI0060113;;;;Em Uso      ;Cilindro;;  /  /  
1;10859;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/09/2010;02/07/2020;10859B090001092010;Nao;  /  /  ;739;SBI;Não;CBC    ;;;10859;10859;MI0060113;CILINDRO CAP. 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;1086;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/07/2016;01/07/2021;1086B006801072016;Nao;  /  /  ;62;SBI;Não;MAT SA ;;Sim;EIU1086;EIU1086;MI0060120;CILINDRO CAPACIDADE 68 / KG;;;Em Uso      ;Cilindro;;  /  /  
1;10866;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/12/2009;09/02/2020;10866B090001122009;Nao;  /  /  ;738;SBI;Não;CBC    ;;Sim;10866;10866;MI0060113;;;;Em Uso      ;Cilindro;;  /  /  
1;1087;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/06/2016;01/06/2021;1087B006801062016;Nao;  /  /  ;61;SBI;Não;MAT SA ;;Sim;EIT1087;EIT1087;MI0060120;CILINDRO CAPACIDADE 68 / KG;;;Em Uso      ;Cilindro;;  /  /  
1;10873;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;900;16/03/2015;16/03/2020;10873C0900160315;Nao;  /  /  ;729;SBI;Não;CBC    ;;Sim;10873;10873;MT0000026;CILINDRO CAPACIDADE 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;10874;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;900;01/06/2002;16/10/2022;10874C0900010602;Nao;  /  /  ;700;SBI;Não;CBC    ;;Sim;10874;10874;MT0000026;;;;Em Uso      ;Cilindro;677981;  /  /  
1;1088;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/05/2016;01/05/2021;1088B006801052016;Nao;  /  /  ;62,1;SBI;Não;MAT SA ;;Sim;EIT1088;EIT1088;MI0060120;;;;Em Uso      ;Cilindro;;  /  /  
1;1088;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/03/2018;01/03/2023;1088B006801032018;Nao;  /  /  ;63;SBI;Não;MAT SA ;;Sim;EIU1088;EIU1088;MI0060120;CILINDRO CAPACIDADE 68 / KG;;;Em Uso      ;Cilindro;;  /  /  
1;108853;Cliente;3266;1;SERVICO AUTONOMO DE AGUA E ESGOTO - BANABUIU;50;01/02/2014;01/02/2019;108853C005001022014;Nao;  /  /  ;61;SBI;Não;CILBRAS;;Sim;108853;108853;MT0000024;CILINDRO CAPACIDADE 50 KGS;;;Em Uso      ;Cilindro;;29/04/2019
1;108857;Cliente;1793;1;SERVICO AUTONOMO DE AGUA E ESGOTO  IGUATU;50;02/05/2017;02/05/2022;108857C005002052017;Nao;  /  /  ;64,8;SBI;Não;CILBRAS;;Sim;108857;108857;MT0000024;;;;Em Uso      ;Cilindro;;  /  /  
1;108861;Cliente;1810;1;SERVICO AUTONOMO AGUA E ESGOTO - QUIXERAMOBIM;50;01/09/2014;01/09/2019;108861C005001092014;Nao;  /  /  ;62,1;SBI;Não;CILBRAS;;Sim;108861;108861;MT0000024;;;;Em Uso      ;Cilindro;;  /  /  
1;108868;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;50;01/11/2018;02/12/2018;108868B0050011118;Sim;  /  /  ;62;SBI;Sim;CILBRAS;;Sim;108868;108868;MI0060121;CILINDRO CAPACIDADE 50 / KG;;;Bloqueado   ;Cilindro;681844;  /  /  
1;1089;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/06/2016;01/06/2021;1089B006801062016;Nao;  /  /  ;62,2;SBI;Não;MAT SA ;;Sim;EIU1089;EIU1089;MI0060120;;;;Em Uso      ;Cilindro;;  /  /  
1;1090;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/05/2017;01/05/2022;1090B0068010517;Nao;  /  /  ;62;SBI;Não;MAT SA ;;;BCH1090;BCH1090;MI0060120;;;;Em Uso      ;Cilindro;;  /  /  
1;1091;Cliente;1810;1;SERVICO AUTONOMO AGUA E ESGOTO - QUIXERAMOBIM;68;01/11/2017;01/11/2022;1091C006801112017;Nao;  /  /  ;63;SBI;Não;MAT SA ;;Sim;BCH1091;BCH1091;EM0060013;CILINDRO CAPACIDADE 68 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;1091;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/04/2016;01/04/2021;1091B0068010416;Nao;  /  /  ;63;SBI;Não;MAT SA ;;Sim;EIU1091;EIU1091;MI0060120;;;;Em Uso      ;Cilindro;;  /  /  
1;1093;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/09/2016;01/09/2021;1093B006801092016;Nao;  /  /  ;61,4;SBI;Não;MAT SA ;;Sim;EIU1093;EIU1093;MI0060120;;;;Em Uso      ;Cilindro;;  /  /  
1;10949;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/09/2010;20/10/2020;10949B0900010910;Nao;  /  /  ;725;SBI;Não;CBC    ;;Sim;10949;10949;MI0060113;CILINDRO CAP. 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;1095;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S.A;68;01/04/2011;30/03/2024;1095B006801042011;Nao;  /  /  ;62;SBI;Não;MAT SA ;;Sim;EIU1095;EIU1095;MI0060120;CILINDRO CAPACIDADE 68 / KG;;;Em Uso      ;Cilindro;683341;  /  /  
1;10952;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/09/2010;17/09/2020;10952B0900010910;Nao;  /  /  ;719;SBI;Não;CBC    ;;Sim;10952;10952;MI0060113;;;;Em Uso      ;Cilindro;;  /  /  
1;1097;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/06/2016;01/06/2021;1097B006801062016;Nao;  /  /  ;61;SBI;Não;MAT SA ;;Sim;EIU1097;EIU1097;MI0060120;CILINDRO CAPACIDADE 68 / KG;;;Em Uso      ;Cilindro;;  /  /  
1;1098;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/01/2018;01/01/2023;1098B006801012018;Nao;  /  /  ;60,9;SBI;Não;MAT SA ;;Sim;EIU1098;EIU1098;MI0060120;;;;Em Uso      ;Cilindro;;  /  /  
1;1099;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/06/2016;01/06/2021;1099B0068010616;Nao;  /  /  ;60,8;;Não;MAT SA ;;;EIU1099;EIU1099;MI0060120;;;;Em Uso      ;Cilindro;;  /  /  
1;1100;Cliente;1808;1;SERVICO AUTONOMO DE AGUA E ESGOTO - PEDRA BRANCA;50;01/04/2019;01/04/2024;1100C005001042019;Nao;  /  /  ;54;SBI;Não;MAT SA ;;Sim;1100;1100;MT0000024;CILINDRO CAPACIDADE 50 KGS;;;Em Uso      ;Cilindro;;29/04/2019
1;11000;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/08/2010;01/09/2020;11000B0900010810;Nao;  /  /  ;732;SBI;Não;CBC    ;;Sim;11000;11000;MI0060113;CILINDRO CAP. 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;11003;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/08/2010;31/01/2024;11003B0900010810;Nao;  /  /  ;728;SBI;Não;CBC    ;;Sim;11003;11003;MI0060113;CILINDRO CAP. 900 KGS;;;Em Uso      ;Cilindro;678269;  /  /  
1;11009;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/08/2010;31/01/2024;11009B090001082010;Nao;  /  /  ;728;SBI;Não;CBC    ;;Sim;11009;11009;MI0060113;;;;Em Uso      ;Cilindro;678269;  /  /  
1;1101;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/05/2016;01/05/2021;1101B0068010516;Nao;  /  /  ;66;SBI;Não;MAT SA ;;Sim;EIU1101;EIU1101;MI0060120;CILINDRO CAPACIDADE 68 / KG;;;Em Uso      ;Cilindro;;  /  /  
1;11013;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/08/2010;03/11/2020;11013B0900010810;Nao;  /  /  ;727;SBI;Não;CBC    ;;Sim;11013;11013;MI0060113;CILINDRO CAP. 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;11015;Cliente;1917;1;CASAL CIA ABAST AGUA E SANEA  DE ALAGOAS;900;17/09/2015;17/09/2020;11015C0900170915;Nao;  /  /  ;718;SBI;Não;CBC    ;;Sim;11015;11015;MT0000026;CILINDRO CAPACIDADE 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;11018;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/10/2015;30/10/2020;11018B0900011015;Nao;  /  /  ;725;SBI;Não;CBC    ;;;11018;11018;MI0060113;;;;Em Uso      ;Cilindro;;  /  /  
1;11019;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S.A;900;01/07/2015;01/07/2020;11019B0900010715;Nao;  /  /  ;726;SBI;Não;CBC    ;;Sim;11019;11019;MI0060113;CILINDRO CAP. 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;1102;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/04/2016;01/04/2021;1102B006801042016;Nao;  /  /  ;61;SBI;Não;MAT SA ;;Sim;EIU1102;EIU1102;MI0060120;CILINDRO CAPACIDADE 68 / KG;;;Em Uso      ;Cilindro;;  /  /  
1;11020;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/08/2010;07/08/2020;11020B0900010810;Nao;  /  /  ;725;SBI;Não;CBC    ;;Sim;11020;11020;MI0060113;;;;Em Uso      ;Cilindro;;  /  /  
1;11022;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/08/2010;02/10/2020;11022B090001082010;Nao;  /  /  ;729;SBI;Não;CBC    ;;Sim;11022;11022;MI0060113;;;;Em Uso      ;Cilindro;;  /  /  
1;11024;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/01/2010;01/09/2020;11024B0900010110;Nao;  /  /  ;729;SBI;Não;CBC    ;;Sim;11025;11025;MI0060113;CILINDRO CAP. 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;11025;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/01/2010;01/09/2020;11025B090001012010;Nao;  /  /  ;729;SBI;Não;CBC    ;;Sim;11025;11025;MI0060113;;;;Em Uso      ;Cilindro;;  /  /  
1;11026;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/08/2010;06/11/2020;11026B0900010810;Nao;  /  /  ;726;SBI;Não;CBC    ;;Não;11026;11026;MI0060113;CILINDRO CAP. 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;11028;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/08/2010;28/09/2021;11028B090001082010;Nao;  /  /  ;727;SBI;Não;CBC    ;;Sim;11028;11028;MI0060113;CILINDRO CAP. 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;1103;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/03/2016;01/03/2021;1103B0068010316;Nao;  /  /  ;63;SBI;Não;MAT SA ;;Sim;EIU1103;EIU1103;MI0060120;CILINDRO CAPACIDADE 68 / KG;;;Em Uso      ;Cilindro;;  /  /  
1;11031;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/08/2010;20/05/2020;11031B0900010810;Nao;  /  /  ;727;SBI;Não;CBC    ;;;11031;11031;MI0060113;;;;Em Uso      ;Cilindro;;  /  /  
1;11032;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/08/2010;10/09/2020;11032B0900010810;Nao;  /  /  ;725;SBI;Não;CBC    ;;Sim;11032;11032;MI0060113;CILINDRO CAP. 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;11033;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/08/2010;06/10/2020;11033B090001082010;Nao;  /  /  ;749;SBI;Não;CBC    ;;Sim;11033;11033;MI0060113;;;;Em Uso      ;Cilindro;;  /  /  
1;11034;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/08/2010;02/06/2020;11034B090001082010;Nao;  /  /  ;721;SBI;Não;CBC    ;;Sim;11034;11034;MI0060113;;;;Em Uso      ;Cilindro;;  /  /  
1;11036;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/07/2015;24/07/2020;11036B0900010715;Nao;  /  /  ;724;SBI;Não;CBC    ;;Sim;11036;11036;MI0060113;CILINDRO CAP. 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;11038;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/08/2010;24/07/2020;11038B0900010810;Nao;  /  /  ;720;SBI;Não;CBC    ;;Sim;11038;11038;MI0060113;;;;Em Uso      ;Cilindro;;  /  /  
1;11039;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/08/2010;24/07/2020;11039B0900010810;Nao;  /  /  ;720;SBI;Não;CBC    ;;Sim;11039;11039;MI0060113;;;;Em Uso      ;Cilindro;;  /  /  
1;11040;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/08/2010;19/08/2020;11040B0900010810;Nao;  /  /  ;740;SBI;Não;CBC    ;;Sim;11040;11040;MI0060113;CILINDRO CAP. 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;11041;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/08/2010;24/07/2020;11041B0900010810;Nao;  /  /  ;731;SBI;Não;CBC    ;;;11041;11041;MI0060113;;;;Em Uso      ;Cilindro;;  /  /  
1;11043;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S.A;900;20/06/2015;20/06/2020;11043B0900200615;Nao;  /  /  ;735;SBI;Não;CBC    ;;Sim;11043;11043;MI0060113;CILINDRO CAP. 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;11044;Cliente;1917;1;CASAL CIA ABAST AGUA E SANEA  DE ALAGOAS;900;01/08/2010;20/10/2020;11044C090001082010;Nao;  /  /  ;714;SBI;Não;CBC    ;;Sim;11044;11044;MT0000026;;;;Em Uso      ;Cilindro;;  /  /  
1;1106;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S.A;68;01/07/2016;01/07/2021;1106B0068010716;Nao;  /  /  ;62;SBI;Não;MAT SA ;;Sim;EIU1106;EIU1106;MI0060120;CILINDRO CAPACIDADE 68 / KG;;;Em Uso      ;Cilindro;;  /  /  
1;1107;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/03/2016;01/03/2021;1107B0068010316;Nao;  /  /  ;62;SBI;Não;MAT SA ;;Sim;EIU1107;EIU1107;MI0060120;CILINDRO CAPACIDADE 68 / KG;;;Em Uso      ;Cilindro;;  /  /  
